Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_STUSAB,STATE,YEAR,POPULATION,POPULATIONSE,POPULATIONMIN,POPULATIONMAX,DRIVE,DRIVESE,DRIVEMIN,DRIVEMAX,TRAVELTIME,TRAVELTIMESE,TRAVELTIMEMIN,TRAVELTIMEMAX,DEGREE,DEGREESE,DEGREEMIN,DEGREEMAX,AVGINCOME,AVGINCOMESE,AVGINCOMEMIN,AVGINCOMEMAX,MEDINCOME,MEDINCOMESE,MEDINCOMEMIN,MEDINCOMEMAX,HOUSEHOLDS,HOUSEHOLDSSE,HOUSEHOLDSMIN,HOUSEHOLDSMAX,OWN,OWNSE,OWNMIN,OWNMAX,RENT,RENTSE,RENTMIN,RENTMAX,WHITE,WHITEMIN,WHITEMAX,AFAM,AFAMSE,AFAMMIN,AFAMMAX,ASIAN,ASIANSE,ASIANMIN,ASIANMAX,OTHERRACE,OTHERRACESE,OTHERRACEMIN,OTHERRACEMAX,SIZE,SIZESE,SIZEMIN,SIZEMAX,ROOMS,ROOMSSE,ROOMSMIN,ROOMSMAX,DETACHED,DETACHEDSE,DETACHEDMIN,DETACHEDMAX,YEARBUILT,YEARBUILTSE,YEARBUILTMIN,YEARBUILTMAX,HEATGAS,HEATGASSE,HEATGASMIN,HEATGASMAX,HEATKWH,HEATKWHSE,HEATKWHMIN,HEATKWHMAX,NOHEAT,NOHEATSE,NOHEATMIN,NOHEATMAX,VEHICLES,VEHICLESSE,VEHICLESMIN,VEHICLESMAX,Battey Electric,Diesel,Diesel Hybrid,Ethanol,Fuel Cell,Gasoline,Hybrid Gas,Plug-in Hybrid,Butane,Compressed Natural Gas,Methanol,Methane,Natural Gas,Propane,Grand Total,Battey Electric,Diesel,Diesel Hybrid,Ethanol,Fuel Cell,Gasoline,Hybrid Gas,Plug-in Hybrid,Butane,Compressed Natural Gas,Methanol,Methane,Natural Gas,Propane,Grand Total,%BEV-PEV
6061,05000US06061,"Placer County, California",ca,California,2014,370571,0,370571,370571,0.790904803,0.010387272,0.780517531,0.801292075,31.61471354,0.241925718,31.37278782,31.85663926,0.692525415,0.00036662,0.692158796,0.692892035,93819.12528,313.5558932,93505.56939,94132.68118,76926,783.6363636,76142.36364,77709.63636,370571,0.012121212,370570.9879,370571.0121,0.700826446,0.005633973,0.695192474,0.706460419,0.299173554,0.004855739,0.294317815,0.304029293,0.878183281,0.873396857,0.882969705,0.012433263,0.000936188,0.011497075,0.01336945,0.05390185,0.001782143,0.052119708,0.055683993,0.081657281,0.003086168,0.078571113,0.084743449,2.68,0.012121212,2.667878788,2.692121212,5.875627027,0.010178412,5.865448614,5.885805439,0.778000861,0.002648045,0.775352816,0.780648906,1985.375896,1.867153211,1983.508743,1987.243049,0.692167045,0.006239259,0.685927786,0.698406303,0.244247788,0.005179873,0.239067915,0.24942766,0.004424779,0.000718223,0.003706556,0.005143002,2.029876399,0.011492776,2.018383622,2.041369175,"1,948","19,921",1,"21,585",23,"287,476","10,772","1,463",0,17,27,0,59,29,"343,321",0.57%,5.80%,0.00%,6.29%,0.01%,83.73%,3.14%,0.43%,0.00%,0.00%,0.01%,0.00%,0.02%,0.01%,100.00%,0.57%
6063,05000US06063,"Plumas County, California",ca,California,2014,18754,0,18754,18754,0.782862707,0.063024946,0.719837761,0.845887653,27.92184044,1.181524005,26.74031643,29.10336444,0.379775549,0.003707701,0.376067848,0.38348325,62882.10363,1460.533361,61421.57027,64342.63699,50125,1859.393939,48265.60606,51984.39394,18754,0.048484848,18753.95152,18754.04848,0.71239255,0.029348569,0.683043981,0.741741119,0.28760745,0.020373208,0.267234241,0.307980658,0.89565425,0.86436563,0.92694287,0,NA,NA,NA,0.010386819,0.003914708,0.006472111,0.014301528,0.137655205,0.015529011,0.122126194,0.153184217,2.19,0.048484848,2.141515152,2.238484848,5.291403811,0.030049369,5.261354441,5.32145318,0.819728541,0.011811795,0.807916746,0.831540336,1975.616389,4.501663166,1971.114726,1980.118053,0.279250239,0.022978522,0.256271717,0.302228761,0.108404967,0.012768445,0.095636522,0.121173411,0.000596944,0.00057902,1.79E-05,0.001175964,1.947230181,0.060338597,1.886891585,2.007568778,15,"2,773",0,"1,268",0,"19,690",191,11,0,0,4,0,2,14,"23,968",0.06%,11.57%,0.00%,5.29%,0.00%,82.15%,0.80%,0.05%,0.00%,0.00%,0.02%,0.00%,0.01%,0.06%,100.00%,0.06%
6065,05000US06065,"Riverside County, California",ca,California,2014,2323892,0,2323892,2323892,0.77067257,0.004600109,0.766072461,0.775272679,39.29812554,0.121666823,39.17645872,39.41979237,0.441034354,2.53E-05,0.441009028,0.441059679,74257.85514,151.840592,74106.01455,74409.69573,57972,328.4848485,57643.51515,58300.48485,2323892,0.018181818,2323891.982,2323892.018,0.644627584,0.003254571,0.641373013,0.647882155,0.355372416,0.002544083,0.352828333,0.3579165,0.698765509,0.696106672,0.701424346,0.065272716,0.000957451,0.064315265,0.066230166,0.054866263,0.000673257,0.054193007,0.05553952,0.207494233,0.002032906,0.205461326,0.209527139,3.25,0.018181818,3.231818182,3.268181818,5.577168109,0.004357957,5.572810153,5.581526066,0.679691576,0.001497368,0.678194208,0.681188944,1984.932656,0.576354176,1984.356302,1985.509011,0.765516157,0.003092453,0.762423703,0.76860861,0.203066106,0.001882455,0.201183651,0.20494856,0.018545704,0.000546647,0.017999056,0.019092351,2.029130698,0.006082776,2.023047922,2.035213475,"4,366","75,523",35,"120,021",64,"1,531,233","42,875","6,633",0,216,169,6,"1,759",145,"1,783,045",0.24%,4.24%,0.00%,6.73%,0.00%,85.88%,2.40%,0.37%,0.00%,0.01%,0.01%,0.00%,0.10%,0.01%,100.00%,0.24%
6067,05000US06067,"Sacramento County, California",ca,California,2014,1479300,0,1479300,1479300,0.767164179,0.005756578,0.761407601,0.772920757,31.01517266,0.116925655,30.89824701,31.13209832,0.543455299,2.46E-05,0.543430666,0.543479931,74391.46937,130.4689387,74261.00043,74521.93831,57509,350.3030303,57158.69697,57859.30303,1479300,0.006060606,1479299.994,1479300.006,0.552053249,0.002922202,0.549131047,0.554975451,0.447946751,0.002794015,0.445152736,0.450740767,0.659119914,0.656940099,0.66129973,0.101442157,0.001098286,0.100343872,0.102540443,0.127006552,0.001301805,0.125704747,0.128308357,0.154935667,0.001937776,0.152997891,0.156873443,2.76,0.006060606,2.753939394,2.766060606,5.413574305,0.006157636,5.407416669,5.419731941,0.648254547,0.002159073,0.646095474,0.650413619,1976.316217,1.244656248,1975.071561,1977.560873,0.631803313,0.002981249,0.628822064,0.634784562,0.353826315,0.002664905,0.351161411,0.35649122,0.0049058,0.000296642,0.004609158,0.005202441,1.804515156,0.006061033,1.798454123,1.81057619,"3,803","53,033",3,"71,564",106,"1,010,251","37,248","3,785",3,248,193,7,804,203,"1,181,251",0.32%,4.49%,0.00%,6.06%,0.01%,85.52%,3.15%,0.32%,0.00%,0.02%,0.02%,0.00%,0.07%,0.02%,100.00%,0.32%
6069,05000US06069,"San Benito County, California",ca,California,2014,58051,0,58051,58051,0.800179666,0.025226424,0.774953242,0.825406091,39.70598435,0.624517041,39.08146731,40.33050139,0.39959747,0.002402834,0.397194636,0.402000304,88549.48246,490.6814342,88058.80103,89040.1639,73814,2270.30303,71543.69697,76084.30303,58051,0.018181818,58050.98182,58051.01818,0.622426682,0.013213588,0.609213094,0.63564027,0.377573318,0.013786466,0.363786852,0.391359784,0.870615296,0.85972957,0.881501022,0.012363427,0.002440539,0.009922889,0.014803966,0.023059229,0.002164543,0.020894686,0.025223772,0.118746406,0.008650621,0.110095785,0.127397027,3.32,0.018181818,3.301818182,3.338181818,5.840674789,0.02670756,5.813967229,5.867382349,0.773967694,0.009330754,0.76463694,0.783298448,1976.571476,3.632349566,1972.939126,1980.203825,0.719148936,0.013839867,0.705309069,0.732988803,0.197929845,0.010547362,0.187382483,0.208477207,0.007590569,0.002056645,0.005533924,0.009647214,2.451696377,0.02878689,2.422909487,2.480483267,97,"3,951",0,"4,225",0,"44,459","1,208",266,0,0,8,0,26,7,"54,247",0.18%,7.28%,0.00%,7.79%,0.00%,81.96%,2.23%,0.49%,0.00%,0.00%,0.01%,0.00%,0.05%,0.01%,100.00%,0.18%
6071,05000US06071,"San Bernardino County, California",ca,California,2014,2106754,0,2106754,2106754,0.784533572,0.005370557,0.779163015,0.78990413,36.61550173,0.135143378,36.48035836,36.75064511,0.403802095,3.76E-05,0.403764504,0.403839685,69828.17786,156.4468652,69671.731,69984.62473,54469,338.7878788,54130.21212,54807.78788,2106754,0.012121212,2106753.988,2106754.012,0.590665706,0.003438509,0.587227197,0.594104214,0.409334294,0.003013987,0.406320307,0.412348281,0.66124649,0.658404307,0.664088673,0.092675652,0.001109474,0.091566178,0.093785126,0.067457612,0.000967595,0.066490017,0.068425207,0.208745205,0.002306818,0.206438387,0.211052024,3.32,0.012121212,3.307878788,3.332121212,5.425741275,0.006185378,5.419555896,5.431926653,0.705016078,0.001878108,0.703137969,0.706894186,1977.916856,1.446730958,1976.470125,1979.363587,0.751479185,0.003456031,0.748023154,0.754935216,0.210541878,0.0022235,0.208318377,0.212765378,0.01564656,0.000621814,0.015024745,0.016268374,2.03280381,0.006844955,2.025958856,2.039648765,"3,019","76,244",63,"103,257",62,"1,405,052","32,032","5,014",2,255,201,4,"2,675",110,"1,627,990",0.19%,4.68%,0.00%,6.34%,0.00%,86.31%,1.97%,0.31%,0.00%,0.02%,0.01%,0.00%,0.16%,0.01%,100.00%,0.19%
6073,05000US06073,"San Diego County, California",ca,California,2014,3253356,0,3253356,3253356,0.759248595,0.003626189,0.755622406,0.762874783,30.3337177,0.075806156,30.25791155,30.40952386,0.71516814,1.80E-05,0.715150093,0.715186187,85741.3224,134.7244311,85606.59797,85876.04683,66529,278.7878788,66250.21212,66807.78788,3253356,0.006060606,3253355.994,3253356.006,0.527259756,0.002537212,0.524722543,0.529796968,0.472740244,0.00223458,0.470505664,0.474974824,0.761527221,0.759585242,0.763469199,0.050427512,0.000662936,0.049764576,0.051090447,0.100978309,0.000788048,0.100190261,0.101766357,0.117725232,0.001385062,0.11634017,0.119110294,2.87,0.006060606,2.863939394,2.876060606,5.223221774,0.004439779,5.218781994,5.227661553,0.51269825,0.001445193,0.511253056,0.514143443,1976.312856,0.956084341,1975.356771,1977.26894,0.606595971,0.001968221,0.60462775,0.608564192,0.331003292,0.001963909,0.329039383,0.332967202,0.043031271,0.000828515,0.042202756,0.043859786,1.913500519,0.004930173,1.908570345,1.918430692,"14,960","90,478",134,"152,110",63,"2,294,310","93,204","11,216",3,420,280,0,"1,780",150,"2,659,108",0.56%,3.40%,0.01%,5.72%,0.00%,86.28%,3.51%,0.42%,0.00%,0.02%,0.01%,0.00%,0.07%,0.01%,100.00%,0.56%
6075,05000US06075,"San Francisco County, California",ca,California,2014,850282,0,850282,850282,0.350388927,0.010049261,0.340339666,0.360438187,39.55049284,0.158929127,39.39156371,39.70942196,1.027374109,0.000323282,1.027050827,1.027697391,108676.6551,298.8670064,108377.7881,108975.5221,87701,876.969697,86824.0303,88577.9697,850282,0.012121212,850281.9879,850282.0121,0.368083252,0.003356466,0.364726786,0.371439718,0.631916748,0.004078183,0.627838565,0.635994932,0.563182986,0.560106387,0.566259586,0.052433176,0.001155596,0.05127758,0.053588773,0.292140909,0.00239936,0.289741549,0.294540269,0.127722486,0.002624934,0.125097552,0.130347421,2.33,0.012121212,2.317878788,2.342121212,4.206639862,0.006990242,4.199649621,4.213630104,0.19649649,0.002227562,0.194268928,0.198724052,1946.567751,1.549587001,1945.018164,1948.117338,0.635641555,0.004430087,0.631211468,0.640071642,0.299568102,0.003556801,0.296011301,0.303124903,0.046889408,0.001766177,0.045123231,0.048655585,1.08454107,0.006615733,1.077925336,1.091156803,"5,083","15,979",263,"18,389",76,"390,098","33,869","3,401",0,57,34,1,493,42,"467,785",1.09%,3.42%,0.06%,3.93%,0.02%,83.39%,7.24%,0.73%,0.00%,0.01%,0.01%,0.00%,0.11%,0.01%,100.00%,1.09%
6077,05000US06077,"San Joaquin County, California",ca,California,2014,714860,0,714860,714860,0.768706038,0.009176233,0.759529805,0.777882271,36.61947155,0.197948175,36.42152337,36.81741972,0.362176206,0.000187337,0.361988869,0.362363542,71479.12109,185.8216755,71293.29942,71664.94277,55045,543.030303,54501.9697,55588.0303,714860,0.012121212,714859.9879,714860.0121,0.556815978,0.004498238,0.55231774,0.561314215,0.443184022,0.004671173,0.438512849,0.447855195,0.625397484,0.621586227,0.629208741,0.076772497,0.001400237,0.07537226,0.078172734,0.125589179,0.00185501,0.123734169,0.127444188,0.236280316,0.004294533,0.231985783,0.240574849,3.16,0.012121212,3.147878788,3.172121212,5.534237357,0.009179138,5.525058219,5.543416494,0.729512265,0.003113443,0.726398822,0.732625708,1976.263602,1.607057245,1974.656545,1977.87066,0.688769412,0.004452605,0.684316807,0.693222017,0.283613057,0.003806206,0.279806851,0.287419263,0.006531142,0.00063989,0.005891252,0.007171033,1.995232446,0.009550185,1.985682261,2.004782632,"1,273","30,682",5,"40,422",4,"477,640","12,095","1,313",2,21,114,1,240,63,"563,875",0.23%,5.44%,0.00%,7.17%,0.00%,84.71%,2.14%,0.23%,0.00%,0.00%,0.02%,0.00%,0.04%,0.01%,100.00%,0.23%
6079,05000US06079,"San Luis Obispo County, California",ca,California,2014,278680,0,278680,278680,0.740423094,0.012841957,0.727581137,0.753265052,25.79985709,0.227973657,25.57188344,26.02783075,0.601375426,0.001361497,0.600013929,0.602736924,80803.79104,431.0683789,80372.72266,81234.85942,64014,1095.151515,62918.84849,65109.15152,278680,0.012121212,278679.9879,278680.0121,0.590245584,0.006345317,0.583900267,0.596590902,0.409754416,0.006815188,0.402939228,0.416569603,0.901986514,0.894667623,0.909305405,0.014204437,0.001603959,0.012600478,0.015808395,0.025698249,0.001608023,0.024090227,0.027306272,0.081261254,0.003729168,0.077532087,0.084990422,2.51,0.012121212,2.497878788,2.522121212,5.267933567,0.01421119,5.253722378,5.282144757,0.6659101,0.004994202,0.660915898,0.670904302,1978.282942,3.112921094,1975.170021,1981.395863,0.765382552,0.007809257,0.757573295,0.77319181,0.172206046,0.005098924,0.167107122,0.17730497,0.019309605,0.002144504,0.017165101,0.021454109,2.031244014,0.016731864,2.01451215,2.047975877,989,"18,298",6,"16,297",0,"205,830","8,660",932,1,12,47,0,110,39,"251,221",0.39%,7.28%,0.00%,6.49%,0.00%,81.93%,3.45%,0.37%,0.00%,0.00%,0.02%,0.00%,0.04%,0.02%,100.00%,0.39%
6081,05000US06081,"San Mateo County, California",ca,California,2014,754748,0,754748,754748,0.694253384,0.006839141,0.687414243,0.701092524,33.61549738,0.117123885,33.49837349,33.73262126,0.96533083,0.000261364,0.965069466,0.965592194,118090.3337,255.557818,117834.7759,118345.8915,98546,746.6666667,97799.33333,99292.66667,754748,0.012121212,754747.9879,754748.0121,0.591333665,0.003889899,0.587443766,0.595223565,0.408666335,0.003582249,0.405084085,0.412248584,0.608244895,0.605108556,0.611381234,0.026761427,0.000840234,0.025921193,0.027601661,0.249561319,0.002095559,0.247465761,0.251656878,0.145366078,0.002762394,0.142603684,0.148128472,2.85,0.012121212,2.837878788,2.862121212,5.196053295,0.007717066,5.188336229,5.20377036,0.566629413,0.003109596,0.563519817,0.569739009,1964.65806,1.335109028,1963.322951,1965.993169,0.6976476,0.003624249,0.694023351,0.701271849,0.274728938,0.003354959,0.271373979,0.278083896,0.016907398,0.000959676,0.015947722,0.017867075,1.973575725,0.008159095,1.96541663,1.98173482,"8,229","16,230",14,"31,694",87,"597,898","36,606","4,614",1,33,96,0,325,47,"695,874",1.18%,2.33%,0.00%,4.55%,0.01%,85.92%,5.26%,0.66%,0.00%,0.00%,0.01%,0.00%,0.05%,0.01%,100.00%,1.18%
6083,05000US06083,"Santa Barbara County, California",ca,California,2014,439395,0,439395,439395,0.678679065,0.0116775,0.667001565,0.690356565,23.4163789,0.1515339,23.264845,23.5679128,0.609160369,0.000535816,0.608624554,0.609696185,84697.99582,306.8063942,84391.18943,85004.80221,65161,728.4848485,64432.51515,65889.48485,439395,0.012121212,439394.9879,439395.0121,0.520373853,0.004528959,0.515844894,0.524902812,0.479626147,0.005080999,0.474545148,0.484707147,0.801609216,0.795669602,0.807548831,0.018475928,0.001061281,0.017414647,0.019537209,0.045892724,0.001605854,0.044286869,0.047498578,0.163291414,0.004653123,0.15863829,0.167944537,2.93,0.012121212,2.917878788,2.942121212,5.101744148,0.011579204,5.090164945,5.113323352,0.578020883,0.003967289,0.574053595,0.581988172,1970.572308,2.665591563,1967.906717,1973.2379,0.77145913,0.005580339,0.76587879,0.777039469,0.176209883,0.003891137,0.172318746,0.18010102,0.038846286,0.002279442,0.036566844,0.041125728,1.938203857,0.011653684,1.926550174,1.949857541,"1,587","16,093",9,"21,771",23,"302,644","10,825","1,150",0,68,75,0,200,381,"354,826",0.45%,4.54%,0.00%,6.14%,0.01%,85.29%,3.05%,0.32%,0.00%,0.02%,0.02%,0.00%,0.06%,0.11%,100.00%,0.45%
6085,05000US06085,"Santa Clara County, California",ca,California,2014,1885056,0,1885056,1885056,0.755333748,0.004284367,0.751049381,0.759618116,32.93585775,0.095593351,32.8402644,33.0314511,1.006835531,1.92E-05,1.006816366,1.006854695,118415.456,177.1898849,118238.2661,118592.6459,101173,400.6060606,100772.3939,101573.6061,1885056,0.006060606,1885055.994,1885056.006,0.565379625,0.002674438,0.562705186,0.568054063,0.434620375,0.002466717,0.432153658,0.437087092,0.534140148,0.532049716,0.536230581,0.02689206,0.000507471,0.026384589,0.027399531,0.327749573,0.001416606,0.326332967,0.32916618,0.140475503,0.001827034,0.138648469,0.142302537,2.95,0.006060606,2.943939394,2.956060606,5.227352145,0.005035696,5.222316449,5.232387841,0.530899441,0.001838723,0.529060718,0.532738164,1972.702543,0.988520774,1971.714022,1973.691063,0.672055718,0.002476705,0.669579014,0.674532423,0.307833489,0.002146999,0.30568649,0.309980489,0.012094245,0.000591269,0.011502976,0.012685514,2.026770766,0.005435635,2.021335132,2.032206401,"27,120","39,109",110,"67,462",434,"1,318,334","73,640","17,819",3,68,280,1,"1,051",93,"1,545,524",1.75%,2.53%,0.01%,4.36%,0.03%,85.30%,4.76%,1.15%,0.00%,0.00%,0.02%,0.00%,0.07%,0.01%,100.00%,1.75%
6087,05000US06087,"Santa Cruz County, California",ca,California,2014,270931,0,270931,270931,0.689634038,0.014913219,0.674720818,0.704547257,31.96655224,0.272881159,31.69367108,32.2394334,0.719383139,0.001092915,0.718290224,0.720476055,90103.33256,377.9861237,89725.34644,90481.31869,70088,1172.727273,68915.27273,71260.72727,270931,0.012121212,270930.9879,270931.0121,0.577023416,0.005720596,0.57130282,0.582744013,0.422976584,0.006636172,0.416340412,0.429612755,0.85548379,0.848823787,0.862143792,0.008205171,0.00111623,0.007088941,0.009321401,0.035345354,0.001962864,0.03338249,0.037308217,0.130840925,0.004927511,0.125913414,0.135768435,2.72,0.012121212,2.707878788,2.732121212,5.020369579,0.015121839,5.005247739,5.035491418,0.644833975,0.005717903,0.639116071,0.650551878,1967.96403,3.218189268,1964.745841,1971.182219,0.708600703,0.008254623,0.70034608,0.716855326,0.204603312,0.006837538,0.197765774,0.211440849,0.016052681,0.001907441,0.01414524,0.017960122,2.012728535,0.015103475,1.99762506,2.02783201,"1,652","10,625",4,"11,253",9,"196,229","10,414","1,564",0,18,47,0,114,17,"231,946",0.71%,4.58%,0.00%,4.85%,0.00%,84.60%,4.49%,0.67%,0.00%,0.01%,0.02%,0.00%,0.05%,0.01%,100.00%,0.71%
6089,05000US06089,"Shasta County, California",ca,California,2014,179228,0,179228,179228,0.825350687,0.017477731,0.807872956,0.842828417,23.31663666,0.288329331,23.02830733,23.60496599,0.36092264,0.000572649,0.360349991,0.361495289,61162.82472,305.2120745,60857.61265,61468.0368,45582,583.6363636,44998.36364,46165.63636,179228,0.018181818,179227.9818,179228.0182,0.621003256,0.008077263,0.612925993,0.629080519,0.378996744,0.007417425,0.371579318,0.386414169,0.906387618,0.899284434,0.913490801,0.006039046,0.00092202,0.005117026,0.006961066,0.018690918,0.001463509,0.01722741,0.020154427,0.099048958,0.004502954,0.094546003,0.103551912,2.53,0.018181818,2.511818182,2.548181818,5.383862359,0.014721168,5.369141191,5.398583528,0.704049165,0.005932596,0.698116568,0.709981761,1978.241705,2.815004876,1975.4267,1981.05671,0.521911265,0.0078723,0.514038965,0.529783565,0.288511468,0.006550021,0.281961448,0.295061489,0.001893478,0.000565166,0.001328311,0.002458644,1.884038845,0.016459545,1.8675793,1.90049839,187,"15,164",0,"10,700",0,"130,237","3,044",169,1,13,38,0,23,14,"159,590",0.12%,9.50%,0.00%,6.70%,0.00%,81.61%,1.91%,0.11%,0.00%,0.01%,0.02%,0.00%,0.01%,0.01%,100.00%,0.12%
6091,05000US06091,"Sierra County, California",ca,California,2014,2931,115.7575758,2815.242424,3046.757576,0.686340641,0.149015941,0.5373247,0.835356582,33.01388889,3.316658996,29.69722989,36.33054789,0.369411765,0.041885561,0.327526204,0.411297326,68056.86275,4658.437665,63398.42508,72715.30041,43984,7131.515152,36852.48485,51115.51515,2931,0.127272727,2930.872727,2931.127273,0.803137255,0.087792052,0.715345203,0.890929307,0.196862745,0.041691074,0.155171671,0.238553819,0.969411765,0.877760956,1.061062574,0,NA,NA,NA,0,NA,NA,NA,0.047058824,0.018653272,0.028405551,0.065712096,2.27,0.127272727,2.142727273,2.397272727,5.233290762,0.100204886,5.133085876,5.333495648,0.8599404,0.033374642,0.826565758,0.893315042,1964.068753,25.33736843,1938.731384,1989.406121,0.396862745,0.069917119,0.326945626,0.466779864,0.109803922,0.0322603,0.077543622,0.142064221,0,NA,NA,NA,2.000784314,0.16397707,1.836807243,2.164761384,0,499,0,168,0,"3,433",39,3,0,0,2,0,0,1,"4,145",0.00%,12.04%,0.00%,4.05%,0.00%,82.82%,0.94%,0.07%,0.00%,0.00%,0.05%,0.00%,0.00%,0.02%,100.00%,0.00%
6093,05000US06093,"Siskiyou County, California",ca,California,2014,43668,0,43668,43668,0.730374128,0.03107349,0.699300638,0.761447618,22.52879326,0.455602596,22.07319066,22.98439586,0.369073248,0.001284826,0.367788422,0.370358073,52681.88501,645.44184,52036.44317,53327.32685,38524,1259.393939,37264.60606,39783.39394,43668,0.03030303,43667.9697,43668.0303,0.636545025,0.01476564,0.621779385,0.651310665,0.363454975,0.013876586,0.34957839,0.377331561,0.890259911,0.874441903,0.906077918,0.014807036,0.002139815,0.012667221,0.016946851,0.007981097,0.00175297,0.006228127,0.009734067,0.124389604,0.006666917,0.117722687,0.131056521,2.26,0.03030303,2.22969697,2.29030303,5.075892486,0.02181749,5.054074996,5.097709976,0.744736623,0.008434632,0.736301991,0.753171255,1968.943164,4.021734405,1964.921429,1972.964898,0.076398005,0.006258789,0.070139216,0.082656794,0.272932528,0.011598552,0.261333976,0.28453108,0.002520347,0.000859764,0.001660583,0.00338011,1.942032029,0.03279595,1.90923608,1.974827979,43,"6,181",0,"2,604",1,"39,657",591,24,1,0,18,0,13,8,"49,141",0.09%,12.58%,0.00%,5.30%,0.00%,80.70%,1.20%,0.05%,0.00%,0.00%,0.04%,0.00%,0.03%,0.02%,100.00%,0.09%
6095,05000US06095,"Solano County, California",ca,California,2014,429596,0,429596,429596,0.76864914,0.009696084,0.758953057,0.778345224,37.50615743,0.231030605,37.27512683,37.73718804,0.500079138,0.000327963,0.499751176,0.500407101,84394.41214,333.3260694,84061.08607,84727.73821,69227,967.2727273,68259.72727,70194.27273,429596,0.012121212,429595.9879,429596.0121,0.592388948,0.00566107,0.586727878,0.598050019,0.407611052,0.005567937,0.402043115,0.413178989,0.597495097,0.593566757,0.601423437,0.148016378,0.002691771,0.145324607,0.15070815,0.132298799,0.002186233,0.130112566,0.134485032,0.168826343,0.003874811,0.164951532,0.172701154,2.88,0.012121212,2.867878788,2.892121212,5.629991424,0.010142644,5.61984878,5.640134068,0.702374735,0.003672002,0.698702733,0.706046737,1976.900597,1.552803241,1975.347794,1978.4534,0.697656815,0.006262993,0.691393822,0.703919807,0.276372019,0.004931114,0.271440906,0.281303133,0.005814954,0.000717722,0.005097231,0.006532676,2.043650002,0.012607184,2.031042818,2.056257185,967,"15,600",2,"22,361",7,"314,039","11,043","1,595",0,31,56,0,321,24,"366,046",0.26%,4.26%,0.00%,6.11%,0.00%,85.79%,3.02%,0.44%,0.00%,0.01%,0.02%,0.00%,0.09%,0.01%,100.00%,0.26%
6097,05000US06097,"Sonoma County, California",ca,California,2014,497776,0,497776,497776,0.755809813,0.008702462,0.74710735,0.764512275,30.00201201,0.164010026,29.83800198,30.16602203,0.613310199,0.000143736,0.613166463,0.613453935,85444.59197,281.600324,85162.99165,85726.1923,66833,703.6363636,66129.36364,67536.63636,497776,0.012121212,497775.9879,497776.0121,0.596552107,0.004853098,0.59169901,0.601405205,0.403447893,0.004274015,0.399173878,0.407721908,0.837396783,0.832870597,0.841922968,0.012330528,0.000956234,0.011374294,0.013286762,0.03310358,0.001156092,0.031947488,0.034259672,0.149066614,0.003330016,0.145736598,0.152396631,2.59,0.012121212,2.577878788,2.602121212,5.226583856,0.010108664,5.216475192,5.23669252,0.681953849,0.003914239,0.678039609,0.685868088,1973.190932,2.148517444,1971.042415,1975.339449,0.731034738,0.005757143,0.725277595,0.736791881,0.208719709,0.003886053,0.204833656,0.212605762,0.007855356,0.000811516,0.00704384,0.008666872,1.978814344,0.010844251,1.967970093,1.989658595,"3,107","27,018",19,"24,786",11,"375,702","18,940","3,303",0,39,72,0,172,38,"453,207",0.69%,5.96%,0.00%,5.47%,0.00%,82.90%,4.18%,0.73%,0.00%,0.01%,0.02%,0.00%,0.04%,0.01%,100.00%,0.69%
6099,05000US06099,"Stanislaus County, California",ca,California,2014,530561,0,530561,530561,0.80118991,0.011087064,0.790102846,0.812276974,31.84619833,0.240709034,31.6054893,32.08690736,0.321368184,0.000335355,0.321032828,0.321703539,67156.72702,215.300145,66941.42688,67372.02717,51591,483.030303,51107.9697,52074.0303,530561,0.012121212,530560.9879,530561.0121,0.565661547,0.005579729,0.560081818,0.571241276,0.434338453,0.004888651,0.429449802,0.439227104,0.790944531,0.786166862,0.795722199,0.027194589,0.00123067,0.025963919,0.028425259,0.048529895,0.001414073,0.047115822,0.049943968,0.161165516,0.004010409,0.157155107,0.165175925,3.08,0.012121212,3.067878788,3.092121212,5.497538612,0.010703336,5.486835276,5.508241947,0.754193784,0.004045418,0.750148367,0.758239202,1976.899366,1.368274334,1975.531091,1978.26764,0.732486731,0.006103507,0.726383224,0.738590239,0.2437591,0.005126783,0.238632317,0.248885883,0.004450237,0.00063352,0.003816717,0.005083757,1.944888685,0.011508907,1.933379779,1.956397592,760,"25,127",3,"32,557",2,"353,314","6,943",645,0,13,64,0,175,29,"419,632",0.18%,5.99%,0.00%,7.76%,0.00%,84.20%,1.65%,0.15%,0.00%,0.00%,0.02%,0.00%,0.04%,0.01%,100.00%,0.18%
